Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,CM843 Disney Leather Dempsey Tote 22 Chalk Multi,IDR 3.500.000,,No discount,https://www.banananina.co.id/bags/totes/cm843-disney-leather-dempsey-tote-22-chalk-multi.html,https://media.banananina.id/catalog/product/0/1/01009051_d.jpg?v=6dc80280a264665f537d2dff892aa274&updated=2024-12-06 12:47:26,https://media.banananina.id/catalog/product/0/1/01009051_m.jpg?v=6dc80280a264665f537d2dff892aa274&updated=2024-12-06 12:47:26,cm843-disney-leather-dempsey-tote-22-chalk-multi,BRAND NEW,"Made of smooth leather. The bag features a magnetic closure that opens to fabric lining with interior one zip pocket, one slip pocket.",Made in Vietnam | Style Number CM843 | Smooth Leather | Old Brass English Tone Hardware | Magnetic Closure | Fabric Lining | 1 Zip Pocket | 1 Slip Pocket | Adjustable and Removable Long Strap | Coach Metal Logo Lettering | Four Protective Metal Feet at Base,New With Tag | Completeness: Long Strap,images\totes\primary\CM843 Disney Leather Dempsey Tote 22 Chalk Multi_primary.jpg,images\totes\hover\CM843 Disney Leather Dempsey Tote 22 Chalk Multi_hover.jpg
COACH,CJ578 Signature Dempsey Jacquard Carryall Rainbow Tote Khaki Multi,IDR 3.225.000,,No discount,https://www.banananina.co.id/bags/totes/cj578-signature-dempsey-jacquard-carryall-rainbow-tote-khaki-multi-132041.html,https://media.banananina.id/catalog/product/0/0/00970655_d.jpg?v=0dbc8b5ac0ae594a8965e1fd52feb371&updated=2024-12-06 12:47:25,https://media.banananina.id/catalog/product/0/0/00970655_m.jpg?v=0dbc8b5ac0ae594a8965e1fd52feb371&updated=2024-12-06 12:47:25,cj578-signature-dempsey-jacquard-carryall-rainbow-tote-khaki-multi-132041,BRAND NEW,"Made of signature jacquard and leather. The bag features a snap button closure that opens to fabric lining with two slip pockets, one zip pocket, double handle drop 15 cm, adjustable and removable long strap.",Made In Philippines | Serial Number : CJ578 | Silver-Tone Hardware | Snap Button Closure | Fabric Lining | Two Slip Pockets | One Zip Pocket | Double Handle Drop 15 cm | Adjustable/Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\totes\primary\CJ578 Signature Dempsey Jacquard Carryall Rainbow Tote Khaki Multi_primary.jpg,images\totes\hover\CJ578 Signature Dempsey Jacquard Carryall Rainbow Tote Khaki Multi_hover.jpg
COACH,C4084 Mollie Tote 25 Electric Blue,IDR 2.900.000,,No discount,https://www.banananina.co.id/bags/totes/c4084-mollie-tote-25-electric-blue-126504.html,https://media.banananina.id/catalog/product/0/0/00984518_d6.jpg?v=49c978c1dd1d5b5029ae6a146d7bf982&updated=2024-08-29 09:58:34,https://media.banananina.id/catalog/product/0/0/00984518_m6.jpg?v=49c978c1dd1d5b5029ae6a146d7bf982&updated=2024-08-29 09:58:34,c4084-mollie-tote-25-electric-blue-126504,BRAND NEW,"Crafted in double face crossgrain leather. An open top leads to two partitions separated by middle zipper pocket. It features crossgrain leather and fabric lining in prettiest mixed of two color, also an optional long strap.",Made in Philippines | Style Number : C4084 | Silver Tone Hardware | Double Face Crossgrain Leather | Zip Top Closure | Fabric Lining | Side Open Compartments | Handles with 12 cm drop | Removable and Adjustable Long Strap | Coach Metal Logo Lettering,New With Tag,images\totes\primary\C4084 Mollie Tote 25 Electric Blue_primary.jpg,images\totes\hover\C4084 Mollie Tote 25 Electric Blue_hover.jpg
MICHAEL KORS,Charlotte Large Zip Tote Luggage,IDR 2.300.000,,No discount,https://www.banananina.co.id/bags/totes/charlotte-large-zip-tote-luggage-132023.html,https://media.banananina.id/catalog/product/0/0/00729563_d.jpg?v=7a845c70fd9f0701b3d263f209fe572e&updated=2024-12-06 12:47:14,https://media.banananina.id/catalog/product/0/0/00729563_s.jpg?v=7a845c70fd9f0701b3d263f209fe572e&updated=2024-12-06 12:47:14,charlotte-large-zip-tote-luggage-132023,BRAND NEW,"Crafted of saffiano leather. The bag features double handles, a top zip closure, polyester lining with a zip pocket. It also has two exterior side pockets.",Made in Indonesia | Serial Number 35T0GCFT7L | Gold Tone Hardware | Polyester Lining | One Zip Pocket | Two Side Pockets | Handle Drop 24 cm | Michael Kors Metal Logo,New With Tag,images\totes\primary\Charlotte Large Zip Tote Luggage_primary.jpg,images\totes\hover\Charlotte Large Zip Tote Luggage_hover.jpg
COACH,CM199 Signature Disney Dempsey Tote 22 Khaki Redwood Multi,IDR 3.750.000,,No discount,https://www.banananina.co.id/bags/totes/cm199-signature-disney-dempsey-tote-22-khaki-redwood-multi-131962.html,https://media.banananina.id/catalog/product/0/0/001009037_d.jpg?v=3d3a7bdcb355ab575a9f3005bd9d7aae&updated=2024-12-06 02:47:46,https://media.banananina.id/catalog/product/0/1/01009037_m.jpg?v=3d3a7bdcb355ab575a9f3005bd9d7aae&updated=2024-12-06 02:47:46,cm199-signature-disney-dempsey-tote-22-khaki-redwood-multi-131962,BRAND NEW,"Made of signature jacquard and refined pebble leather. The bag features a magnetic closure that opens to fabric lining with interior one zip pocket, one slip pocket.",Made in Vietnam | Style Number CM199 | Old-Brass English Tone Hardware | Signature Jacquard and Refined Pebble Leather | Fabric Lining | Interior 1 Zip Pocket | Interior 1 Slip Pocket | Adjustable and Removable Long Strap | Four Protective Metal Feet at Base,New With Tag | Completeness: Long Strap,images\totes\primary\CM199 Signature Disney Dempsey Tote 22 Khaki Redwood Multi_primary.jpg,images\totes\hover\CM199 Signature Disney Dempsey Tote 22 Khaki Redwood Multi_hover.jpg
COACH,CM844 Disney Leather Dempsey Tote 22 Dark Pine Multi,IDR 3.500.000,,No discount,https://www.banananina.co.id/bags/totes/cm844-disney-leather-dempsey-tote-22-dark-pine-multi-131960.html,https://media.banananina.id/catalog/product/0/0/001009013_d.jpg?v=9f402da3a8a766f9d325d4baf615cfcb&updated=2024-12-06 02:15:48,https://media.banananina.id/catalog/product/0/1/01009013_m.jpg?v=9f402da3a8a766f9d325d4baf615cfcb&updated=2024-12-06 02:15:48,cm844-disney-leather-dempsey-tote-22-dark-pine-multi-131960,BRAND NEW,"Made of smooth leather. The bag features a magnetic closure that opens to fabric lining with interior one zip pocket, one slip pocket, adjustable and removable long strap, double handles strap drop 11 cm.",Made in Vietnam | Style Number CM844 | Smooth Leather | Old Brass English Tone Hardware | Magnetic Closure | Fabric Lining | Interior 1 Zip Pocket | Interior 1 Slip Pocket | Adjustable and Removable Long Strap | Coach Metal Logo Lettering | Four Protective Metal Feet at Base,New With Tag | Completeness: Long Strap,images\totes\primary\CM844 Disney Leather Dempsey Tote 22 Dark Pine Multi_primary.jpg,images\totes\hover\CM844 Disney Leather Dempsey Tote 22 Dark Pine Multi_hover.jpg
MICHAEL KORS,Signature Graham Top Zip Large Tote Bag Black,IDR 2.875.000,,No discount,https://www.banananina.co.id/bags/totes/signature-graham-top-zip-large-tote-bag-black-131951.html,https://media.banananina.id/catalog/product/0/1/01009211_d.jpg?v=47489d697c4a0c841d7fd93b5de00b2d&updated=2024-12-05 09:57:46,https://media.banananina.id/catalog/product/0/1/01009211_m.jpg?v=47489d697c4a0c841d7fd93b5de00b2d&updated=2024-12-05 09:57:46,signature-graham-top-zip-large-tote-bag-black-131951,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag features a zip closure that opens to polyester lining with interior one zip pocket, one slip pocket and exterior one slip pocket with magnetic closure at front.",Made in indonesia | Style number 38F3G7GT3B | Silver tone hardware | Signature coated canvas and smooth leather | Zip closure | Polyester lining | Interior 1 zip pocket | Interior 1 slip pocket | Exterior 1 slip pocket with magnetic closure at front | Michael kors metal logo lettering | Handle drop 23.5 Cm,New With Tag,images\totes\primary\Signature Graham Top Zip Large Tote Bag Black_primary.jpg,images\totes\hover\Signature Graham Top Zip Large Tote Bag Black_hover.jpg
TORY BURCH,Emerson Small Tote Black Gold,IDR 5.000.000,,No discount,https://www.banananina.co.id/bags/totes/emerson-small-tote-black-gold.html,https://media.banananina.id/catalog/product/0/0/001094532_d.jpg?v=41913d846d9e8349b849692933e68f80&updated=2024-10-11 09:46:24,https://media.banananina.id/catalog/product/0/1/01094532_s.jpg?v=41913d846d9e8349b849692933e68f80&updated=2024-10-11 09:46:24,emerson-small-tote-black-gold,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to canvas lining with one zip pocket, one slip pocket, exterior one slip pocket at back, adjustable and removable long strap.",Made In Cambodia | Serial Number : 136091 0522 001 | Gold tone hardware | Saffiano Leather Material | Zip Closure | Canvas Lining | One Zip Pocket | One Slip Pocket | Exterior One Slip Pocket At Back | Double Handles | Adjustable and Removable Long Strap,Brand new,images\totes\primary\Emerson Small Tote Black Gold_primary.jpg,images\totes\hover\Emerson Small Tote Black Gold_hover.jpg
TORY BURCH,Emerson Small Tote Tory Navy,IDR 6.000.000,,No discount,https://www.banananina.co.id/bags/totes/emerson-small-tote-tory-navy-131901.html,https://media.banananina.id/catalog/product/0/0/00902860_d.jpg?v=42eee9805d3c35e9b2e9f268c1b51c95&updated=2024-12-04 09:46:27,https://media.banananina.id/catalog/product/0/0/00902860_m.jpg?v=42eee9805d3c35e9b2e9f268c1b51c95&updated=2024-12-04 09:46:27,emerson-small-tote-tory-navy-131901,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to canvas lining with one zip pocket, one slip pocket, exterior one slip pocket at back, adjustable and removable long strap.",Made In Vietnam | Serial Number : 136091 0522 405 | Old Brass Hardware | Saffiano Leather Material | Zip Closure | Canvas Lining | One Zip Pocket | One Slip Pocket | One Slip Pocket At Back | Double Handles | Adjustable and Removable Long Strap,New With Tag,images\totes\primary\Emerson Small Tote Tory Navy_primary.jpg,images\totes\hover\Emerson Small Tote Tory Navy_hover.jpg
TORY BURCH,Perry Small Triple Compartment Tote Light Umber Grey,IDR 6.500.000,,No discount,https://www.banananina.co.id/bags/totes/perry-small-triple-compartment-tote-light-umber-grey-131818.html,https://media.banananina.id/catalog/product/0/0/00736297_d6.jpg?v=fe07cae61d215a7b44da88f8c3e328ad&updated=2024-12-04 02:05:56,https://media.banananina.id/catalog/product/0/0/00736297_m6.jpg?v=fe07cae61d215a7b44da88f8c3e328ad&updated=2024-12-04 02:05:56,perry-small-triple-compartment-tote-light-umber-grey-131818,BRAND NEW,The Perry Triple Compartment tote is made of fine pebble leather and features internal contrast and colorful logo charms. There is a zipper pocket in the middle and comes with a crossbody strap.,Made in Cambodia | Serial number 81928 0521 905 | Open top with magnetic snap closure | Removable logo charm | Interior 1 zip pocket | Interior 1 slip pocket | Four Protective Metal Feet At Base | Adjustable & removable crossbody strap | Tory Burch foil logo lettering,Brand new,images\totes\primary\Perry Small Triple Compartment Tote Light Umber Grey_primary.jpg,images\totes\hover\Perry Small Triple Compartment Tote Light Umber Grey_hover.jpg
TORY BURCH,Perry Small Triple Compartment Tote Black,IDR 6.500.000,,No discount,https://www.banananina.co.id/bags/totes/perry-small-triple-compartment-tote-black-131817.html,https://media.banananina.id/catalog/product/0/0/00736280_d.jpg?v=1e8f1352d05d63c6a3b4aa82c12d2c28&updated=2024-12-04 03:31:42,https://media.banananina.id/catalog/product/0/0/00736280_m.jpg?v=1e8f1352d05d63c6a3b4aa82c12d2c28&updated=2024-12-04 03:31:42,perry-small-triple-compartment-tote-black-131817,BRAND NEW,The Perry Triple Compartment tote is made of fine pebble leather and features internal contrast and colorful logo charms. There is a zipper pocket in the middle and comes with a crossbody strap.,Made in cambodia | Style number 81928 0521 001 | Adjustable & removable crossbody strap | Open top with magnetic snap closure | Removable logo charm | Interior zip pocket | Interior slip pocket | Tory Burch foil logo lettering | 4 Metal protective feet,Brand New,images\totes\primary\Perry Small Triple Compartment Tote Black_primary.jpg,images\totes\hover\Perry Small Triple Compartment Tote Black_hover.jpg
TORY BURCH,Perry Small Triple Compartment Tote Clam Shell,IDR 6.500.000,,No discount,https://www.banananina.co.id/bags/totes/perry-small-triple-compartment-tote-clam-shell-131816.html,https://media.banananina.id/catalog/product/0/0/00735648_d2.jpg?v=2f9bf8cbb1c3e1f19f56c215a284f7f5&updated=2024-12-04 02:17:30,https://media.banananina.id/catalog/product/0/0/00735648_m2.jpg?v=2f9bf8cbb1c3e1f19f56c215a284f7f5&updated=2024-12-04 02:17:30,perry-small-triple-compartment-tote-clam-shell-131816,BRAND NEW,The Perry Triple Compartment tote is made of fine pebble leather and features internal contrast and colorful logo charms. There is a zipper pocket in the middle and comes with a crossbody strap.,Made in Cambodia | Style number 81928 093 | Adjustable & removable crossbody strap | Open top with magnetic snap closure | Removable logo charm | 1 interior zip pocket | Tory Burch foil logo lettering,New with tag,images\totes\primary\Perry Small Triple Compartment Tote Clam Shell_primary.jpg,images\totes\hover\Perry Small Triple Compartment Tote Clam Shell_hover.jpg
KATE SPADE,Bleecker Leather Medium Crossbody Bonsai Tree,IDR 2.950.000,,No discount,https://www.banananina.co.id/bags/totes/bleecker-leather-medium-crossbody-bonsai-tree-127886.html,https://media.banananina.id/catalog/product/0/1/01077358_s.jpg?v=3765c0db1cc66cc6f465783d4fc18bce&updated=2024-09-24 10:23:27,https://media.banananina.id/catalog/product/0/1/01077358_i.jpg?v=3765c0db1cc66cc6f465783d4fc18bce&updated=2024-09-24 10:23:27,bleecker-leather-medium-crossbody-bonsai-tree-127886,BRAND NEW,Made of saffiano leather. The bag features a magnetic snap closure that opens to faille lining with interior one middle zip pocket and two slip compartments.,Made in Vietnam | Style number KC925 | Old english brass tone hardware | Saffiano leather | Magnetic snap closure | Faille lining | 2 slip compartments | Interior 1 middle zip pocket | Adjustable and removable long strap | Kate spade metal logo lettering,Brand new,images\totes\primary\Bleecker Leather Medium Crossbody Bonsai Tree_primary.jpg,images\totes\hover\Bleecker Leather Medium Crossbody Bonsai Tree_hover.jpg
TORY BURCH,Emerson Small Tote Moose,IDR 3.650.000,,No discount,https://www.banananina.co.id/bags/totes/emerson-small-tote-moose-131801.html,https://media.banananina.id/catalog/product/0/0/00855471_d.jpg?v=a6204de969becedfbab24ad68e538958&updated=2024-12-03 10:13:39,https://media.banananina.id/catalog/product/0/0/00855471_m.jpg?v=a6204de969becedfbab24ad68e538958&updated=2024-12-03 10:13:39,emerson-small-tote-moose-131801,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to canvas lining with one zip pocket, one slip pocket, exterior one slip pocket at back, adjustable and removable long strap.",Made in Vietnam | Serial Number 136091 0522 909 | Old Brass Hardware | Saffiano Leather Material | Zip Closure | Canvas Lining | Interior One Zip Pocket | Interior One Slip Pocket | Exterior One Slip Pocket At Back | Double Handles | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\totes\primary\Emerson Small Tote Moose_primary.jpg,images\totes\hover\Emerson Small Tote Moose_hover.jpg
MICHAEL KORS,Jet Set East West Travel Large Tote Brandy,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/totes/jet-set-east-west-travel-large-tote-brandy-131796.html,https://media.banananina.id/catalog/product/0/0/00618228_d.jpg?v=212fbe62d438814c684cd3c27808b7e2&updated=2024-12-03 10:13:36,https://media.banananina.id/catalog/product/0/0/00618228_m.jpg?v=212fbe62d438814c684cd3c27808b7e2&updated=2024-12-03 10:13:36,jet-set-east-west-travel-large-tote-brandy-131796,BRAND NEW,"Made of saffiano leather with logo polyester lining. The bag features an open dogleash closure, gold tone hardware, one zip pocket, one center zip pocket, five slip pockets and double handles.",Made In Myanmar | Style number :  38F9GJ6T7L | Open Top With Dogleash Closure | Double Handles | Michael Kors Metal Lettering At Top Center | Four Protective Metal Feet At Base | 2 Main Compartments With Dogleash Closure | 1 Zip Divider Compartment | 1 Zip Pocket | 5 Slip Pockets,New with Tag | Completeness: Care Card | Hang Tag,images\totes\primary\Jet Set East West Travel Large Tote Brandy_primary.jpg,images\totes\hover\Jet Set East West Travel Large Tote Brandy_hover.jpg
MICHAEL KORS,Charlotte Large Zip Tote Light Berry Sorbet,IDR 2.150.000,,No discount,https://www.banananina.co.id/charlotte-large-zip-tote-light-berry-sorbet.html,https://media.banananina.id/catalog/product/0/1/01110556_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01110556_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,charlotte-large-zip-tote-light-berry-sorbet,BRAND NEW,"Crafted of saffiano leather. The bag features double handles, a top zip closure, polyester lining with a zip pocket. It also has two exterior side pockets.",Made in Philippines | Serial number 35TOGCFT7L | Gold tone hardware | Handle drop 24 cm | Michael Kors metal logo lettering,New With Tag | Completeness: Care Card,images\totes\primary\Charlotte Large Zip Tote Light Berry Sorbet_primary.jpg,images\totes\hover\Charlotte Large Zip Tote Light Berry Sorbet_hover.jpg
KATE SPADE,Camden Quilted Small Tote Blackberry,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/totes/camden-quilted-small-tote-blackberry-131731.html,https://media.banananina.id/catalog/product/0/1/01107365_d.jpg?v=d1bb5a473673c4ccf035a8bc1712464b&updated=2024-12-02 10:15:11,https://media.banananina.id/catalog/product/0/1/01107365_m.jpg?v=d1bb5a473673c4ccf035a8bc1712464b&updated=2024-12-02 10:15:11,camden-quilted-small-tote-blackberry-131731,BRAND NEW,"Made of quilted polyester. The bag features a zip closure that opens to polyester lining with interior one zip pocket, two slip pockets, exterior one zip pocket, two side pockets, double handles drop 29 cm.",Made In Vietnam | Serial Number : KI383 | Matte Blackberry and Silver Tone Hardware | Zip Closure | Polyester Lining | Interior 1 Zip Pocket | Interior 2 Slip Pockets | Exterior 1 Zip Pocket at Front | Exterior 2 Side Pockets | Double Handles Drop 29 cm | Matte Pinmount Logo,New With Tag,images\totes\primary\Camden Quilted Small Tote Blackberry_primary.jpg,images\totes\hover\Camden Quilted Small Tote Blackberry_hover.jpg
COACH,C4084 Mollie Tote 25 Cerise,IDR 2.975.000,,No discount,https://www.banananina.co.id/bags/totes/c4084-mollie-tote-25-cerise-131727.html,https://media.banananina.id/catalog/product/0/1/01002105_d.jpg?v=3cc1777afc2f8d9457e34ea4822c894d&updated=2024-12-02 10:15:10,https://media.banananina.id/catalog/product/0/1/01002105_m.jpg?v=3cc1777afc2f8d9457e34ea4822c894d&updated=2024-12-02 10:15:10,c4084-mollie-tote-25-cerise-131727,BRAND NEW,"Crafted in double face crossgrain leather. An open top leads to two partitions separated by middle zipper pocket. It features crossgrain leather and fabric lining in prettiest mixed of two color, also an optional long strap.",Made in Philippines | Style Number : C4084 | Gold Tone Hardware | Double Face Crossgrain Leather | Zip Top Closure | Fabric Lining | Side Open Compartments | Handles with 12 cm drop | Removable and Adjustable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\totes\primary\C4084 Mollie Tote 25 Cerise_primary.jpg,images\totes\hover\C4084 Mollie Tote 25 Cerise_hover.jpg
MARC JACOBS,H003M12FA22 Signature Mini Grind Tote Bag Black Multi,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/totes/h003m12fa22-signature-mini-grind-tote-bag-black-multi-131660.html,https://media.banananina.id/catalog/product/0/0/00930112_d.jpg?v=d00b11704854f94a5ce3f6f21bd03b5f&updated=2024-12-02 03:08:59,https://media.banananina.id/catalog/product/0/0/00930112_m2.jpg?v=d00b11704854f94a5ce3f6f21bd03b5f&updated=2024-12-02 03:08:59,h003m12fa22-signature-mini-grind-tote-bag-black-multi-131660,BRAND NEW,"Signature coated canvas with smooth leather, it features double handles and optional crossbody strap. An open top leads to two compartments separated by unique diagonal zip pocket.",Made in Vietnam | Serial number H003M12FA22 002 | Gold-tone hardware | Nickel logo and key hardware | Adjustable & removable long strap | Interior zip pocket,Brand new,images\totes\primary\H003M12FA22 Signature Mini Grind Tote Bag Black Multi_primary.jpg,images\totes\hover\H003M12FA22 Signature Mini Grind Tote Bag Black Multi_hover.jpg
MARC JACOBS,M0016132-439 Mini Grind Colorblock Tote Blue Heaven Multi,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/totes/m0016132-439-mini-grind-colorblock-tote-blue-heaven-multi-131659.html,https://media.banananina.id/catalog/product/0/0/00921259_d.jpg?v=178782af683fe1ff25825bd8f00f6697&updated=2024-11-29 10:12:47,https://media.banananina.id/catalog/product/0/0/00921259_m.jpg?v=178782af683fe1ff25825bd8f00f6697&updated=2024-11-29 10:12:47,m0016132-439-mini-grind-colorblock-tote-blue-heaven-multi-131659,BRAND NEW,"Crafted from refined leather, it features double handles and optional crossbody strap. An open top leads to two compartments separated by unique diagonal zip pocket.",Made in Vietnam | Serial number M0016132 439 | Silver tone hardware | Nickel logo and key hardware | Adjustable & removable long strap | Interior zip pocket | Marc Jacobs foil logo lettering,Brand new,images\totes\primary\M0016132-439 Mini Grind Colorblock Tote Blue Heaven Multi_primary.jpg,images\totes\hover\M0016132-439 Mini Grind Colorblock Tote Blue Heaven Multi_hover.jpg
TORY BURCH,Ella Nylon Mini Tote Limone,IDR 3.300.000,,No discount,https://www.banananina.co.id/bags/totes/ella-nylon-mini-tote-limone-131655.html,https://media.banananina.id/catalog/product/0/0/00907273_d1.jpg?v=632ed54cf2bb733b09de7fb0d0448671&updated=2024-12-02 01:29:37,https://media.banananina.id/catalog/product/0/0/00907273_m.jpg?v=632ed54cf2bb733b09de7fb0d0448671&updated=2024-12-02 01:29:37,ella-nylon-mini-tote-limone-131655,BRAND NEW,"Crafted from nylon. It features an open zip closure, old english brass tone hardware, 1 slip pocket, and adjustable or removable crossbody wear.",Made In Cambodia | Style Number : 146437 0223 706 | Zip Closure | Old English Brass Tone Hardware | 1 Slip Pocket,Brand New,images\totes\primary\Ella Nylon Mini Tote Limone_primary.jpg,images\totes\hover\Ella Nylon Mini Tote Limone_hover.jpg
MICHAEL KORS,Pratt Large Top Zip Tote Dusk,IDR 3.200.000,,No discount,https://www.banananina.co.id/bags/totes/pratt-large-top-zip-tote-dusk-131654.html,https://media.banananina.id/catalog/product/0/1/01018945_d.jpg?v=ede787e8a715beccd1db1c8844de2574&updated=2024-11-29 10:12:46,https://media.banananina.id/catalog/product/0/1/01018945_m.jpg?v=ede787e8a715beccd1db1c8844de2574&updated=2024-11-29 10:12:46,pratt-large-top-zip-tote-dusk-131654,BRAND NEW,Made of coated canvas blend. The bag features a zip closure that opens to coated canvas and polyester lining with interior two slip pockets.,Made in cambodia | Style number 35R4G0T3L | Gold tone hardware | Coated canvas blend | Open zip closure | Coated canvas and polyester lining | Interior 2 slip pockets | Michael kors metal logo lettering,New With Tag,images\totes\primary\Pratt Large Top Zip Tote Dusk_primary.jpg,images\totes\hover\Pratt Large Top Zip Tote Dusk_hover.jpg
KATE SPADE,Chelsea Nylon Large Tote Deep Cornflower,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/totes/chelsea-nylon-large-tote-deep-cornflower.html,https://media.banananina.id/catalog/product/0/0/00918761_d.jpg?v=d27ac1f986556299ed1537c474541201&updated=2024-11-29 10:12:44,https://media.banananina.id/catalog/product/0/0/00918761_m.jpg?v=d27ac1f986556299ed1537c474541201&updated=2024-11-29 10:12:44,chelsea-nylon-large-tote-deep-cornflower,BRAND NEW,"Made from durable & lightweight nylon, this Kate Spade Chelsea Large Tote Bag combines practicality with timeless elegance in a design that is equally well-suited for work, travel and leisure. Comes with ample pockets & features an exterior back pass-through for the luggage handle bar.",Made In Cambodia | Style Number : WKR00562 | Open Zip Closure | Gold Tone Hardware | 1 Zip Pocket | 3 Slip Pockets | 1 Slip Pocket With Button Snap Closure | 1 Zip Pocket At Top Rear Eksterior | 1 Zip Pocket At Front Eksterior | 1 Slip Pocket At Side Left And Right Eksterior | 1 Slip Pocket At Rear With Button Snap Closure,Brand New,images\totes\primary\Chelsea Nylon Large Tote Deep Cornflower_primary.jpg,images\totes\hover\Chelsea Nylon Large Tote Deep Cornflower_hover.jpg
MICHAEL KORS,Signature Charlotte Large Zip Tote Vanilla Luggage,IDR 3.200.000,,No discount,https://www.banananina.co.id/bags/totes/signature-charlotte-large-zip-tote-vanilla-luggage-131574.html,https://media.banananina.id/catalog/product/0/0/00617402_d85.jpg?v=1f745b1afcdfa85518226832ce791306&updated=2024-12-02 04:22:07,https://media.banananina.id/catalog/product/0/0/00617402_m85.jpg?v=1f745b1afcdfa85518226832ce791306&updated=2024-12-02 04:22:07,signature-charlotte-large-zip-tote-vanilla-luggage-131574,BRAND NEW,"Crafted of signature coated canvas with textured leather. The bag features double handles, a top zip closure, polyester lining with a zip pocket. It also has two exterior side pockets.",Made in Ethiopia | Serial Number 35T0GCFT3B | Gold-tone Hardware | Polyester Lining | One Zip Pocket | Two Side Pockets | Handle Drop 24 cm | Michael Kors Metal Logo,New With Tag,images\totes\primary\Signature Charlotte Large Zip Tote Vanilla Luggage_primary.jpg,images\totes\hover\Signature Charlotte Large Zip Tote Vanilla Luggage_hover.jpg
MICHAEL KORS,Signature Charlotte Large Zip Tote Brown Luggage,IDR 3.150.000,,No discount,https://www.banananina.co.id/bags/totes/signature-charlotte-large-zip-tote-brown-luggage-125474.html,https://media.banananina.id/catalog/product/0/0/00617167_d53.jpg?v=4cebeac575905c9566f82db4f4f6f516&updated=2024-12-03 04:07:51,https://media.banananina.id/catalog/product/0/0/00617167_m24.jpg?v=4cebeac575905c9566f82db4f4f6f516&updated=2024-12-03 04:07:51,signature-charlotte-large-zip-tote-brown-luggage-125474,BRAND NEW,"Crafted of signature coated canvas with pebble leather. The bag features double handles, a top zip closure, polyester lining with a zip pocket. It also has two exterior side pockets.",Made in Indonesia | Serial Number 35T0GCFT3B | Gold Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Two Side Pockets | Handle drop 24 cm | Michael Kors Metal Logo,New With Tag,images\totes\primary\Signature Charlotte Large Zip Tote Brown Luggage_primary.jpg,images\totes\hover\Signature Charlotte Large Zip Tote Brown Luggage_hover.jpg
MICHAEL KORS,Signature Blaire Large NS Chain Tote Vanilla Cream,IDR 3.100.000,,No discount,https://www.banananina.co.id/signature-blaire-large-ns-chain-tote-vanilla-cream.html,https://media.banananina.id/catalog/product/0/0/00957174_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00957174_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-blaire-large-ns-chain-tote-vanilla-cream,BRAND NEW,"Signature coated canvas with logo polyester lining interior. It features an zip closure, gold tone hardware, 1 zip pocket, 2 slip pockets, and 1 front zip pocket with button magnetic closure.",Made In Indonesia | Style Number : 30F2G6BT9B | Gold Tone Hardware | Zip Closure | 1 Zip Pocket | 2 Slip Pockets | 1 Slip Pocket at Front | Four protective metal feet at base,New With Tag,images\totes\primary\Signature Blaire Large NS Chain Tote Vanilla Cream_primary.jpg,images\totes\hover\Signature Blaire Large NS Chain Tote Vanilla Cream_hover.jpg
MICHAEL KORS,Signature Blaire Large NS Chain Tote Husk,IDR 3.100.000,,No discount,https://www.banananina.co.id/signature-blaire-large-ns-chain-tote-husk.html,https://media.banananina.id/catalog/product/0/0/00947549_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00947549_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-blaire-large-ns-chain-tote-husk,BRAND NEW,"Signature coated canvas with logo polyester lining interior. It features an zip closure, gold tone hardware, 1 zip pocket, 2 slip pockets, and 1 front zip pocket with button magnetic closure.",Made In Indonesia | Style Number : 30F2G6BT9B | Gold Tone Hardware | Zip Closure | 1 Zip Pocket | 2 Slip Pockets | 1 Slip Pocket at Front | Four protective metal feet at base,New With Tag,images\totes\primary\Signature Blaire Large NS Chain Tote Husk_primary.jpg,images\totes\hover\Signature Blaire Large NS Chain Tote Husk_hover.jpg
