Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
FOSSIL,SHB3088421 Megan Small Backpack Misty Blue,IDR 1.850.000,,No discount,https://www.banananina.co.id/bags/backpacks/shb3088421-megan-small-backpack-misty-blue-121692.html,https://media.banananina.id/catalog/product/0/0/001009136_d.jpg?v=df9e3412629d36b242936ea34a99ee42&updated=2024-12-06 06:36:47,https://media.banananina.id/catalog/product/0/1/01009136_m.jpg?v=df9e3412629d36b242936ea34a99ee42&updated=2024-12-06 06:36:47,shb3088421-megan-small-backpack-misty-blue-121692,BRAND NEW,"Made of printed pvc and polyurethane trim. The backpack features a zip closure that opens to polyester lining with interior one zip pocket, two slip pockets and exterior one zip pocket at front.",Made in Cambodia | Style number SHB3088421 | Old brass english tone hardware | Printed  pvc and polyurethane trim | Zip closure | Polyester lining | Interior 1 zip pocket | Interior 2 slip pockets | Exterior 1 zip pocket at front,New With Tag,images\backpacks\primary\SHB3088421 Megan Small Backpack Misty Blue_primary.jpg,images\backpacks\hover\SHB3088421 Megan Small Backpack Misty Blue_hover.jpg
COACH,CL458 Signature Amelia Backpack Brown Black,IDR 5.250.000,,No discount,https://www.banananina.co.id/cl458-signature-amelia-backpack-brown-black.html,https://media.banananina.id/catalog/product/0/1/01110846_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01110846_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cl458-signature-amelia-backpack-brown-black,BRAND NEW,Made of signature coated canvas and smooth leather. The bag features a magnet closure that opens to suede lining with interior one zip pocket and one slip pocket.,Made in Vietnam | Style number : CL458 | Signature coated canvas and smooth leather | Suede lining | Interior one zip pocket | interior one slip pocket | Coach metal logo lettering,New with Tag | Completeness: Care Card,images\backpacks\primary\CL458 Signature Amelia Backpack Brown Black_primary.jpg,images\backpacks\hover\CL458 Signature Amelia Backpack Brown Black_hover.jpg
COACH,CZ599 Signature Floral Printed Court Backpack Tan Multi,IDR 5.250.000,,No discount,https://www.banananina.co.id/cz599-signature-floral-printed-court-backpack-tan-multi.html,https://media.banananina.id/catalog/product/0/1/01110808_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01110808_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cz599-signature-floral-printed-court-backpack-tan-multi,BRAND NEW,"Made of signature coated canvas and pebbled leather. The bag features double zip closure that opens to fabric lining with interior one zip pocket, two slip pocket. Exterior two side pocket and one zip pocket at front.",Made in Vietnam | Style number : CZ599 | Signature coated canvas and pebbled leather | Fabric lining | Coach metal logo lettering | Interior one zip pocket | Interior two slip pockets | Exterior one zip pocket | Exterior two side pockets | Adjustable backpack strap,New with Tag | Completeness: Care Card,images\backpacks\primary\CZ599 Signature Floral Printed Court Backpack Tan Multi_primary.jpg,images\backpacks\hover\CZ599 Signature Floral Printed Court Backpack Tan Multi_hover.jpg
COACH,CB928 Signature Hudson Small Pack Khaki Black,IDR 3.400.000,,No discount,https://www.banananina.co.id/bags/backpacks/cb928-signature-hudson-small-pack-khaki-black-131579.html,https://media.banananina.id/catalog/product/0/0/00932488_d.jpg?v=dd70d56d4629f60d5ea60e1c8b6e37c0&updated=2024-11-28 10:06:52,https://media.banananina.id/catalog/product/0/0/00932488_m.jpg?v=dd70d56d4629f60d5ea60e1c8b6e37c0&updated=2024-11-28 10:06:52,cb928-signature-hudson-small-pack-khaki-black-131579,BRAND NEW,"Made of signature coated canvas and natural pebble leather. The bag features a flap with magnetic closure that opens to fabric lining with one slip pocket, exterior one zip pocket.",Made In India | Serial Number : CB928 | Gunmetal Tone Hardware | Signature Coated Canvas and Natural Pebble Leather Material | Flap With Magnetic Closure | Fabric Lining | One Slip Pocket | Exterior One Zip Pocket | Adjustable Strap For Crossbody Wear | Coach Metal Logo Lettering,New With Tag,images\backpacks\primary\CB928 Signature Hudson Small Pack Khaki Black_primary.jpg,images\backpacks\hover\CB928 Signature Hudson Small Pack Khaki Black_hover.jpg
KATE SPADE,X Disney Minnie 3D Flap Backpack Black Multi,IDR 3.200.000,,No discount,https://www.banananina.co.id/bags/backpacks/x-disney-minnie-3d-flap-backpack-black-multi-131577.html,https://media.banananina.id/catalog/product/0/1/01026273_d.jpg?v=63f9f925cd177063b5e5d39077dec400&updated=2024-11-28 10:06:51,https://media.banananina.id/catalog/product/0/1/01026273_m.jpg?v=63f9f925cd177063b5e5d39077dec400&updated=2024-11-28 10:06:51,x-disney-minnie-3d-flap-backpack-black-multi-131577,BRAND NEW,Made of nylon. The backpack features a flap magnetic closure that opens to two way script logo lining with interior one zip pocket and exterior one zip pocket at back.,Made in Philippines | Style Number : KG589 | Gold Tone Hardware | Magnetic Flap Closure | Fabric Lining | Interior 1 Slip Pocket | Interior 1 Zip Pocket | Exterior 1 Zip Pocket at Back | Adjustable Strap | Metal Pinmount Logo,New With Tag,images\backpacks\primary\X Disney Minnie 3D Flap Backpack Black Multi_primary.jpg,images\backpacks\hover\X Disney Minnie 3D Flap Backpack Black Multi_hover.jpg
KATE SPADE,Noel Jacquard Backpack Black Multi,IDR 3.800.000,,No discount,https://www.banananina.co.id/bags/backpacks/noel-jacquard-backpack-black-multi-131032.html,https://media.banananina.id/catalog/product/0/0/001102112_d.jpg?v=3b20cca91e5a23ded1d7b5dc6d357517&updated=2024-11-19 02:07:40,https://media.banananina.id/catalog/product/0/1/01102112_m.jpg?v=3b20cca91e5a23ded1d7b5dc6d357517&updated=2024-11-19 02:07:40,noel-jacquard-backpack-black-multi-131032,BRAND NEW,"Made of jacquard fabric and smooth leather trim. The backpack features a magnetic closure that opens to faille lining with interior one zip pocket, one slip pocket and exterior two zip pocket at front.",Made in cambodia | Style number KG241 | Silver tone hardware | Jacquard fabric and smooth leather trim | Magnetic closure | Faille lining | Interior 1 zip pocket | Interior 1 slip pocket | Exterior 2 zip pocket at front,New With Tag,images\backpacks\primary\Noel Jacquard Backpack Black Multi_primary.jpg,images\backpacks\hover\Noel Jacquard Backpack Black Multi_hover.jpg
MICHAEL KORS,Signature Sheila Medium Front Pocket Backpack Brown,IDR 3.750.000,,No discount,https://www.banananina.co.id/signature-sheila-medium-front-pocket-backpack-brown.html,https://media.banananina.id/catalog/product/0/0/00972181_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00972181_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-sheila-medium-front-pocket-backpack-brown,BRAND NEW,"Made of coated canvas. The bag features a zip closure that opens to polyester lining with three slip pockets, one zip pocket, and exterior one zip pocket at front.",Made In Cambodia | Serial Number : 35F3G6HB6B | Gold-Tone Hardware | Zip Closure | Polyester Lining | Three Slip Pockets | One Zip Pocket | One Zip Pocket at Front | Adjustable Strap | Michael Kors Metal Logo,New With Tag,images\backpacks\primary\Signature Sheila Medium Front Pocket Backpack Brown_primary.jpg,images\backpacks\hover\Signature Sheila Medium Front Pocket Backpack Brown_hover.jpg
KATE SPADE,Chelsea Nylon Mini Backpack Black,IDR 3.589.000,,No discount,https://www.banananina.co.id/bags/backpacks/chelsea-nylon-mini-backpack-black.html,https://media.banananina.id/catalog/product/0/0/00951174_d.jpg?v=d27016a951281c2ec9bfd41c8cd62dba&updated=2024-11-12 10:44:46,https://media.banananina.id/catalog/product/0/0/00951174_m.jpg?v=d27016a951281c2ec9bfd41c8cd62dba&updated=2024-11-12 10:44:46,chelsea-nylon-mini-backpack-black,BRAND NEW,"Crafted from nylon with polyester lining interior material. It features an open zip closure, gold tone hardware, 1 slip pocket, 3 card slots, and 1 front zip pocket.",Made In Cambodia | Style Number : KC524 | Front zip pocket | Adjustable Backpack Wear | Metal Logo Lettering At Top Center,New With Tag,images\backpacks\primary\Chelsea Nylon Mini Backpack Black_primary.jpg,images\backpacks\hover\Chelsea Nylon Mini Backpack Black_hover.jpg
KATE SPADE,Madison Colorblock Flap Backpack Toasted Hazelnut Multi,IDR 3.750.000,,No discount,https://www.banananina.co.id/bags/backpacks/madison-colorblock-flap-backpack-toasted-hazelnut-multi-130494.html,https://media.banananina.id/catalog/product/0/0/00970815_d.jpg?v=89f8e9e7b975aec2b6d25c335373dda9&updated=2024-11-07 10:33:28,https://media.banananina.id/catalog/product/0/0/00970815_m.jpg?v=89f8e9e7b975aec2b6d25c335373dda9&updated=2024-11-07 10:33:28,madison-colorblock-flap-backpack-toasted-hazelnut-multi-130494,BRAND NEW,"Made of saffiano leather. The backpack feature a magnetic snap closure that opens to polyester lining with interior one zip pocket, one slip pocket.",Made in Philippines | Style Number KC624 | Gold Tone Hardware | Saffiano Leather | Magnetic Snap Closure | Polyester Lining | 1 Zip Pocket | 1 Slip Pocket | Adjustable Strap | Metal Pinmount Logo,New With Tag,images\backpacks\primary\Madison Colorblock Flap Backpack Toasted Hazelnut Multi_primary.jpg,images\backpacks\hover\Madison Colorblock Flap Backpack Toasted Hazelnut Multi_hover.jpg
MICHAEL KORS,Quilted Leather Medium Backpack Black,IDR 4.250.000,,No discount,https://www.banananina.co.id/bags/backpacks/quilted-leather-medium-backpack-black.html,https://media.banananina.id/catalog/product/0/1/01099846_d.jpg?v=33f0f4b014e7fa2150a3483951e79364&updated=2024-11-06 12:29:27,https://media.banananina.id/catalog/product/0/1/01099846_m.jpg?v=33f0f4b014e7fa2150a3483951e79364&updated=2024-11-06 12:29:27,quilted-leather-medium-backpack-black,BRAND NEW,"Made of smooth leather. The backpack features a zip closure that opens to polyester lining with interior one zip pocket and exterior one zip pocket at front, adjustable strap.",Made in indonesia | Style number 35R5S6HB6V | Silver tone hardware | Smooth leather | Zip closure | Polyester lining | Interior 1 zip pocket | Exterior 1 zip pocket | Michael kors metal logo lettering,New With Tag,images\backpacks\primary\Quilted Leather Medium Backpack Black_primary.jpg,images\backpacks\hover\Quilted Leather Medium Backpack Black_hover.jpg
MARC JACOBS,4S4HBP002H02 Nylon Quilted Mini Backpack Azure Blue,IDR 4.750.000,,No discount,https://www.banananina.co.id/4s4hbp002h02-nylon-quilted-mini-backpack-azure-blue.html,https://media.banananina.id/catalog/product/0/1/01042488_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01042488_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,4s4hbp002h02-nylon-quilted-mini-backpack-azure-blue,BRAND NEW,Made of nylon. The backpack features a zip closure that opens to fabric lining with exterior one zip pocket at front.,Made in Vietnam | Style Number 4S4HBP002H02-419 | Silver Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket at Front,New With Tag,images\backpacks\primary\4S4HBP002H02 Nylon Quilted Mini Backpack Azure Blue_primary.jpg,images\backpacks\hover\4S4HBP002H02 Nylon Quilted Mini Backpack Azure Blue_hover.jpg
MICHAEL KORS,Signature Phoebe Flap Medium Backpack Vanilla,IDR 3.750.000,,No discount,https://www.banananina.co.id/signature-phoebe-flap-medium-backpack-vanilla.html,https://media.banananina.id/catalog/product/0/0/00957969_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00957969_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-phoebe-flap-medium-backpack-vanilla,BRAND NEW,"Made of coated canvas leather. The bag features a flap with magnetic closure that opens to polyester lining with interior one zip pocket, two slip pockets and exterior two side zip pockets.",Made in Cambodia | Style number 35F2G8PB6B | Gold tone hardware | Coated canvas leather | Flap magnetic closure | Polyester lining | Interior 1 zip pocket | Interior 2 slip pockets | Exterior 2 zip pockets | Michael Kors metal logo lettering,New With Tag,images\backpacks\primary\Signature Phoebe Flap Medium Backpack Vanilla_primary.jpg,images\backpacks\hover\Signature Phoebe Flap Medium Backpack Vanilla_hover.jpg
FOSSIL,SHB2979210 Elina Convertible Small Backpack Medium Brown,IDR 2.900.000,,No discount,https://www.banananina.co.id/bags/backpacks/shb2979210-elina-convertible-small-backpack-medium-brown-130159.html,https://media.banananina.id/catalog/product/0/0/001044334_d.jpg?v=7dcba13a1f18e552f2df9d52289da814&updated=2024-11-04 02:08:38,https://media.banananina.id/catalog/product/0/1/01044334_m.jpg?v=7dcba13a1f18e552f2df9d52289da814&updated=2024-11-04 02:08:38,shb2979210-elina-convertible-small-backpack-medium-brown-130159,BRAND NEW,"Made of pebbled leather. The bag features a zip closure that opens to polyester lining with one slip pocket, one zip pocket, exterior one card slot at back, adjustable strap.",Made in Cambodia | Style Number SHB2979210 KH | Old English Brass Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket | One Card Slot at Back | One Side Zip Pocket | Adjustable Strap,New With Tag,images\backpacks\primary\SHB2979210 Elina Convertible Small Backpack Medium Brown_primary.jpg,images\backpacks\hover\SHB2979210 Elina Convertible Small Backpack Medium Brown_hover.jpg
KATE SPADE,Chelsea Medium Backpack Deep Cornflower,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/backpacks/chelsea-medium-backpack-deep-cornflower-130152.html,https://media.banananina.id/catalog/product/0/0/00918754_d.jpg?v=24c90578956c1fa246b4c469f8bb8ea0&updated=2024-11-01 10:33:24,https://media.banananina.id/catalog/product/0/0/00918754_m.jpg?v=24c90578956c1fa246b4c469f8bb8ea0&updated=2024-11-01 10:33:24,chelsea-medium-backpack-deep-cornflower-130152,BRAND NEW,"Made of nylon. The bag features a zip closure that opens to polyester lining with three slip pockets, one zip pocket, three card slots, exterior one zip pocket at front, two side pockets, adjustable strap.",Made In Philippines | Style Number : WKR00556 | Zip Closure | Gold Tone Hardware | Polyester Lining | 3 Three Slip Pockets | 3 Card Slots | 1 Zip Pocket | 1 Zip Pocket at Front | 2 Side Pockets | Adjustable Strap | Metal Pinmount Logo,New With Tag,images\backpacks\primary\Chelsea Medium Backpack Deep Cornflower_primary.jpg,images\backpacks\hover\Chelsea Medium Backpack Deep Cornflower_hover.jpg
MICHAEL KORS,Signature Maisie Xs 2 In 1 Backpack Brown,IDR 4.250.000,,No discount,https://www.banananina.co.id/bags/backpacks/signature-maisie-xs-2-in-1-backpack-brown-129772.html,https://media.banananina.id/catalog/product/0/1/01015006_d.jpg?v=5dedc8cdd38407d56281026aad146228&updated=2024-10-25 09:47:58,https://media.banananina.id/catalog/product/0/1/01015006_m.jpg?v=5dedc8cdd38407d56281026aad146228&updated=2024-10-25 09:47:58,signature-maisie-xs-2-in-1-backpack-brown-129772,BRAND NEW,"Made of PVC and leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, exterior one zip pocket, one slip pocket, removable Pochette.",Made In Indonesia | Serial Number : 35F3G5MB0B | Gold Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | One Zip Pocket at Front | One Slip Pocket at Front | Removable Pochette | Adjustable Strap,New With Tag,images\backpacks\primary\Signature Maisie Xs 2 In 1 Backpack Brown_primary.jpg,images\backpacks\hover\Signature Maisie Xs 2 In 1 Backpack Brown_hover.jpg
MICHAEL KORS,Valerie Signature Medium Backpack Brown Acorn,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/backpacks/valerie-signature-medium-backpack-brown-acorn.html,https://media.banananina.id/catalog/product/0/0/00958884_d.jpg?v=4a60fce46aedf5dbee29353fb78b7d5b&updated=2024-12-06 10:25:27,https://media.banananina.id/catalog/product/0/0/00958884_m.jpg?v=4a60fce46aedf5dbee29353fb78b7d5b&updated=2024-12-06 10:25:27,valerie-signature-medium-backpack-brown-acorn,BRAND NEW,"Made of coated canvas and leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, and exterior one zip pocket at front.",Made in Indonesia | Serial Number 30F2G9VB2B | Gold-tone Hardware | Polyester Lining | One Zip Pocket | Two Slip Pockets | Exterior One Zip Pocket At Front | Michael Kors Metal Logo,New With Tag,images\backpacks\primary\Valerie Signature Medium Backpack Brown Acorn_primary.jpg,images\backpacks\hover\Valerie Signature Medium Backpack Brown Acorn_hover.jpg
MICHAEL KORS,Signature Maisie Xs 2 In 1 Backpack Camel,IDR 4.250.000,,No discount,https://www.banananina.co.id/signature-maisie-xs-2-in-1-backpack-camel.html,https://media.banananina.id/catalog/product/0/0/00998969_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00998969_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-maisie-xs-2-in-1-backpack-camel,BRAND NEW,"Made of PVC and leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, exterior one zip pocket, one slip pocket, removable Pochette.",Made In Indonesia | Serial Number : 35F3G5MB0R | Gold Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | One Zip Pocket at Front | One Slip Pocket at Front | Removable Pochette | Adjustable Strap,New With Tag,images\backpacks\primary\Signature Maisie Xs 2 In 1 Backpack Camel_primary.jpg,images\backpacks\hover\Signature Maisie Xs 2 In 1 Backpack Camel_hover.jpg
MICHAEL KORS,Signature Maisie 2 In 1 XS Backpack Black,IDR 4.250.000,,No discount,https://www.banananina.co.id/signature-maisie-2-in-1-xs-backpack-black.html,https://media.banananina.id/catalog/product/0/0/00998433_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00998433_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-maisie-2-in-1-xs-backpack-black,BRAND NEW,"Made of PVC and leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, exterior one zip pocket, one slip pocket, removable Pochette.",Made In Indonesia | Serial Number : 35F3G5MB0R | Gold Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | One Zip Pocket at Front | One Slip Pocket at Front | Removable Pochette | Adjustable Strap,New With Tag,images\backpacks\primary\Signature Maisie 2 In 1 XS Backpack Black_primary.jpg,images\backpacks\hover\Signature Maisie 2 In 1 XS Backpack Black_hover.jpg
MICHAEL KORS,Maisie Leather Xs 2 In 1 Backpack Olive,IDR 4.250.000,,No discount,https://www.banananina.co.id/maisie-leather-xs-2-in-1-backpack-olive.html,https://media.banananina.id/catalog/product/0/0/00998976_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00998976_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,maisie-leather-xs-2-in-1-backpack-olive,BRAND NEW,"Made of smooth leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, exterior one zip pocket, one slip pocket, removable Pochette.",Made In Indonesia | Serial Number : 35F3G5MB0T | Gold-Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | One Zip Pocket at Front | One Slip Pocket at Front | Removable Pochette | Adjustable Strap,New With Tag,images\backpacks\primary\Maisie Leather Xs 2 In 1 Backpack Olive_primary.jpg,images\backpacks\hover\Maisie Leather Xs 2 In 1 Backpack Olive_hover.jpg
KATE SPADE,Madison Saffiano Flap Backpack Parisian Navy,IDR 2.775.000,,No discount,https://www.banananina.co.id/madison-saffiano-flap-backpack-parisian-navy.html,https://media.banananina.id/catalog/product/0/0/00996754_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00996754_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,madison-saffiano-flap-backpack-parisian-navy,BRAND NEW,"Made of saffiano leather with logo polyester lining. The backpack features a button magnetic flap closure, silver tone hardware, 1 zip pocket and 1 slip pocket.",Made in Philippines | Style Number : KC428 | Silver Tone Hardware | Magnetic Snap Closure | Polyester Lining | One Slip Pocket | One Zip Pocket | Adjustable Strap | Metal Pinmount Logo,New With Tag,images\backpacks\primary\Madison Saffiano Flap Backpack Parisian Navy_primary.jpg,images\backpacks\hover\Madison Saffiano Flap Backpack Parisian Navy_hover.jpg
MICHAEL KORS,Signature Jaycee Large Zip Pocket Backpack Brown,IDR 4.150.000,,No discount,https://www.banananina.co.id/signature-jaycee-large-zip-pocket-backpack-brown-128969.html,https://media.banananina.id/catalog/product/0/0/00913907_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00913907_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-jaycee-large-zip-pocket-backpack-brown-128969,BRAND NEW,"Made of coated canvas. The bag features a double zip closure that opens to polyester lining with two slip pockets, one zip pocket, one eksterior front zip pocket and adjustable strap.",Made in Indonesia | Serial number 35S2G8TB7B | Gold tone hardware | Double Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | Adjustable Strap | Michael Kors Metal Logo,New With Tag,images\backpacks\primary\Signature Jaycee Large Zip Pocket Backpack Brown_primary.jpg,images\backpacks\hover\Signature Jaycee Large Zip Pocket Backpack Brown_hover.jpg
FOSSIL,SHB3088844 Megan Small Backpack Berry Stripe,IDR 1.950.000,,No discount,https://www.banananina.co.id/bags/backpacks/shb3088844-megan-small-backpack-berry-stripe-128548.html,https://media.banananina.id/catalog/product/0/0/00992303_d8.jpg?v=f517d6132b545ea60443279febad0281&updated=2024-10-07 02:27:22,https://media.banananina.id/catalog/product/0/0/00992303_m8_1.jpg?v=f517d6132b545ea60443279febad0281&updated=2024-10-07 02:27:22,shb3088844-megan-small-backpack-berry-stripe-128548,BRAND NEW,"Made of printed pvc. The backpack features a zip closure that opens to polyester lining with interior one zip pocket, two slip pockets and exterior one zip pocket at front.",Made in Cambodia | Style Number SHB3088844 | Old-Brass Tone Hardware | Zip Closure | Polyester Lining | 1 Zip Pocket | 2 Slip Pockets | 1 Zip Pocket at Front | Adjustable Strap,New With Tag,images\backpacks\primary\SHB3088844 Megan Small Backpack Berry Stripe_primary.jpg,images\backpacks\hover\SHB3088844 Megan Small Backpack Berry Stripe_hover.jpg
KATE SPADE,Chelsea Nylon Medium Backpack Black,IDR 3.000.000,,No discount,https://www.banananina.co.id/bags/backpacks/chelsea-nylon-medium-backpack-black-128311.html,https://media.banananina.id/catalog/product/0/0/00954198_d3.jpg?v=c99ea639b3004de94674a2ef427f4583&updated=2024-12-03 09:16:15,https://media.banananina.id/catalog/product/0/0/00954198_m3.jpg?v=c99ea639b3004de94674a2ef427f4583&updated=2024-12-03 09:16:15,chelsea-nylon-medium-backpack-black-128311,BRAND NEW,"Made of nylon. The bag features a zip closure that opens to polyester lining with 3 card slots, 3 slip pocket, 1 zip pocket, exterior 1 zip pocket, 2 side pocket.",Made In Philippines | Style Number : KC522 | Gold Tone Hardware | Zip Closure | Polyester Lining | 3 Card Slots | 3 Slip Pocket | 1 Zip Pocket | 1 Zip Pocket at Front | 2 Side Pockets | Adjustable Strap | Metal Pinmount Logo,Brand new,images\backpacks\primary\Chelsea Nylon Medium Backpack Black_primary.jpg,images\backpacks\hover\Chelsea Nylon Medium Backpack Black_hover.jpg
KATE SPADE,Chelsea Racquet And Ball Printed Mini Backpack Blazer Blue,IDR 2.100.000,,No discount,https://www.banananina.co.id/chelsea-racquet-and-ball-printed-mini-backpack-blazer-blue.html,https://media.banananina.id/catalog/product/0/1/01090365_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01090365_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,chelsea-racquet-and-ball-printed-mini-backpack-blazer-blue,BRAND NEW,"Made of nylon material. The bag features a zip clousure that opens to two way script logo lining with interior one slip pocket, two slip pockets and exterior one zip pocket at front, two side slip pockets.",Made in cambodia | Style number KF356 | Gold tone hardware | Nylon material | Zip closure | Two way scipt logo lining | Interior 1 slip pocket | Interior 2 card slots | Exterior 1 zip pocket at front | Exterior 2 side slip pockets,New With Tag,images\backpacks\primary\Chelsea Racquet And Ball Printed Mini Backpack Blazer Blue_primary.jpg,images\backpacks\hover\Chelsea Racquet And Ball Printed Mini Backpack Blazer Blue_hover.jpg
MICHAEL KORS,Signature Bex Medium Backpack Vanilla Acorn,IDR 4.250.000,,No discount,https://www.banananina.co.id/signature-bex-medium-backpack-vanilla-acorn.html,https://media.banananina.id/catalog/product/0/1/01089334_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01089334_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-bex-medium-backpack-vanilla-acorn,BRAND NEW,Turn to the Bex for those busy city days when more than just the everyday essentials are needed. This coated canvas backpack features multiple pockets and exterior compartments to keep you organized in style.,Made In Indonesia | Serial Number : 30S4G8XB2B | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Zip Pocket at Front | One Slip Pocket at Front | Two Side Pockets | Adjustable Strap | Michael Kors Metal Logo,New With Tag,images\backpacks\primary\Signature Bex Medium Backpack Vanilla Acorn_primary.jpg,images\backpacks\hover\Signature Bex Medium Backpack Vanilla Acorn_hover.jpg
MICHAEL KORS,Signature Flower Jaycee Medium Backpack Black Silver,IDR 4.500.000,,No discount,https://www.banananina.co.id/signature-flower-jaycee-medium-backpack-black-silver.html,https://media.banananina.id/catalog/product/0/1/01089310_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01089310_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-flower-jaycee-medium-backpack-black-silver,BRAND NEW,Made of coated canvas and smooth leather. The backpack features a zip closure that opens to polyester lining with interior one zip pocket and exterior two zip pockets.,Made in Indonesia | Serial number 35F4S8TB2J | Silver tone hardware | Coated canvas and smooth leather | Zip closure | Polyester lining | Interior 1 zip pocket | Exterior 1 zip pocket at front | Exterior 1 zip pocket at back,New With Tag,images\backpacks\primary\Signature Flower Jaycee Medium Backpack Black Silver_primary.jpg,images\backpacks\hover\Signature Flower Jaycee Medium Backpack Black Silver_hover.jpg
MICHAEL KORS,Bex Leather Medium Backpack Black,IDR 4.250.000,,No discount,https://www.banananina.co.id/bex-leather-medium-backpack-black.html,https://media.banananina.id/catalog/product/0/1/01089327_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01089327_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,bex-leather-medium-backpack-black,BRAND NEW,Turn to the Bex for those busy city days when more than just the everyday essentials are needed. This pebbled leather backpack features multiple pockets and exterior compartments to keep you organized in style.,Made in Indonesia | Serial Number 30H3G5ST0L | Gold-Tone Hardware | Zip Closure | Polyester Lining | 1 Zip Pocket | 1 Zip Pocket at Front | 1 Slip Pocket at Front | 2 Side Pockets | Adjustable Strap | Michael Kors Metal Logo,New With Tag,images\backpacks\primary\Bex Leather Medium Backpack Black_primary.jpg,images\backpacks\hover\Bex Leather Medium Backpack Black_hover.jpg
