Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
KATE SPADE,Everything Spade Flower Jacquard Stripe Medium Tote Cream Multi,IDR 4.800.000,,No discount,https://www.banananina.co.id/bags/travel-bags/everything-spade-flower-jacquard-stripe-medium-tote-cream-multi-124713.html,https://media.banananina.id/catalog/product/0/0/00896648_d.jpg?v=e5f4b2c165eb3fa2976fb4fa499ea120&updated=2024-08-01 10:10:50,https://media.banananina.id/catalog/product/0/0/00896648_m.jpg?v=e5f4b2c165eb3fa2976fb4fa499ea120&updated=2024-08-01 10:10:50,everything-spade-flower-jacquard-stripe-medium-tote-cream-multi-124713,BRAND NEW,Jacquards are part of our heritage almost as much as nylon. they re unique fabrics: highly-textured with patterns that are woven instead of printed. for this collection we wanted to do something totally new with our signature spade flower pattern.,Made In  Vietnam | Serial Number : PXRUB289 | Gold Tone Hardware | Snap Closure | Fabric Lining | Two Slip Pocket with Button | Detachable Wristlet Pouch | Handle drop: 29 cm | Adjustable and Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\travel\primary\Everything Spade Flower Jacquard Stripe Medium Tote Cream Multi_primary.jpg,images\travel\hover\Everything Spade Flower Jacquard Stripe Medium Tote Cream Multi_hover.jpg
KATE SPADE,Chelsea Nylon Weekender Travel Bag Warm Beige,IDR 3.400.000,,No discount,https://www.banananina.co.id/chelsea-nylon-weekender-warm-beige.html,https://media.banananina.id/catalog/product/0/1/01045303_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01045303_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,chelsea-nylon-weekender-warm-beige,BRAND NEW,"Made of nylon. The bag Features a zip closure that opens to fabric lining with one slip compartment, one Zip Pocket, three slip Pockets, Exterior one zip pocket at front, two side pockets.",Made in Myanmar | Style Number KC525 | Light Gold Tone Hardware | Zip Closure | Fabric Lining | One Slip Compartment | Three Slip Pockets | One Zip Pocket | One Zip Pocket at Front | Two Side Pocket | Double Handles Drop 28 cm | Adjustable And Removable Long Strap | Metal Pinmount Logo,New With Tag | Completeness: Long Strap,images\travel\primary\Chelsea Nylon Weekender Travel Bag Warm Beige_primary.jpg,images\travel\hover\Chelsea Nylon Weekender Travel Bag Warm Beige_hover.jpg
